issuer_cik,ticker,accession,filing_date,trans_date,owner_cik,role,shares,price,value
1047862,ED,0001047862-21-000071,2021-03-04,2021-02-28,0001795103,officer,10.16,65.65,667.0
1047862,ED,0001047862-21-000070,2021-03-04,2021-02-28,0001837203,officer,3.39,65.65,222.55
1047862,ED,0001047862-21-000069,2021-03-04,2021-02-28,0001286156,officer,35.26,65.65,2314.82
1047862,ED,0001047862-21-000068,2021-03-04,2021-02-28,0001796197,officer,35.24,65.65,2313.51
1047862,ED,0001047862-21-000067,2021-03-04,2021-02-28,0001592315,officer,35.27,65.65,2315.48
1047862,ED,0001047862-21-000066,2021-03-04,2021-02-28,0001777893,officer,5.08,65.65,333.5
1711269,EVRG,0001127602-21-009329,2021-03-04,2021-03-03,0001529284,officer,10000.0,53.48,534800.0
1711269,EVRG,0001127602-21-009327,2021-03-04,2021-03-03,0001292208,officer,10000.0,52.92,529200.0
48465,HRL,0001179110-21-002849,2021-03-04,2021-03-02,0001507863,officer,239.02,46.84,11195.7
1094285,TDY,0001094285-21-000072,2021-03-04,2021-03-04,0001574791,officer,2090.0,357.7,747593.0
1094285,TDY,0001094285-21-000072,2021-03-04,2021-03-04,0001574791,officer,910.0,356.96,324833.6
1094285,TDY,0001094285-21-000068,2021-03-04,2021-03-04,0001184647,officer,4969.0,359.53,1786504.57
1094285,TDY,0001094285-21-000068,2021-03-04,2021-03-04,0001184647,officer,1531.0,360.49,551910.19
1094285,TDY,0001094285-21-000068,2021-03-04,2021-03-04,0001184647,officer,918.0,363.94,334096.92
1094285,TDY,0001094285-21-000068,2021-03-04,2021-03-04,0001184647,officer,1282.0,364.59,467404.38
1094285,TDY,0001094285-21-000068,2021-03-04,2021-03-04,0001184647,officer,1300.0,365.76,475488.0
1792044,VTRS,0000899243-21-009926,2021-03-04,2021-03-03,0001174477,director,3000.0,13.84,41520.0
818479,XRAY,0001127602-21-009395,2021-03-04,2021-03-04,0001251299,director,5000.0,58.95,294750.0
783325,WEC,0000107815-21-000089,2021-03-05,2021-03-03,0001644492,officer,1000.0,81.5,81500.0
815556,FAST,0001179110-21-003069,2021-03-08,2021-03-05,0001540958,director,700.0,44.63,31241.0
815556,FAST,0001179110-21-003069,2021-03-08,2021-03-05,0001540958,director,300.0,44.63,13389.0
815556,FAST,0001179110-21-003038,2021-03-08,2021-03-04,0001454708,director,2286.0,43.74,99989.64
815556,FAST,0001179110-21-003038,2021-03-08,2021-03-05,0001454708,director,560.0,44.15,24724.0
815556,FAST,0001179110-21-003038,2021-03-08,2021-03-04,0001454708,director,640.0,46.0,29440.0
1564708,NWS,0001567619-21-005810,2021-03-08,2021-03-05,0001024835,officer,500000.0,24.09,12045000.0
1002047,NTAP,0001614094-21-000021,2021-03-09,2021-03-05,0001333193,officer,8100.0,61.79,500499.0
76334,PH,0000076334-21-000034,2021-03-09,2021-03-08,0001499784,director,3900.0,299.82,1169298.0
945841,POOL,0000945841-21-000054,2021-03-09,2021-03-05,0001693782,officer,500.0,316.03,158015.0
804753,CERN,0001209191-21-019437,2021-03-10,2021-03-08,0001580700,officer,3521.0,71.05,250167.05
804753,CERN,0001209191-21-019437,2021-03-10,2021-03-09,0001580700,officer,3506.0,71.29,249942.74
804753,CERN,0001209191-21-019437,2021-03-10,2021-03-10,0001580700,officer,3520.0,71.06,250131.2
827052,EIX,0001415889-21-001418,2021-03-10,2021-03-09,0001319653,director,271.0,57.4,15555.4
49071,HUM,0000049071-21-000064,2021-03-10,2021-03-08,0001547344,director,375.0,403.37,151263.75
1601046,KEYS,0001601046-21-000008,2021-03-10,2021-03-08,0001142618,director,375.0,134.76,50535.0
1492633,NLSN,0001209191-21-019519,2021-03-10,2021-03-08,0001430435,director,3971.0,25.26,100307.46
104169,WMT,0001127602-21-010121,2021-03-10,2021-03-08,0001183428,director,7725.0,129.63,1001391.75
5272,AIG,0001225208-21-005120,2021-03-11,2021-02-25,0001667819,officer,19.0,43.96,835.24
789019,MSFT,0001062993-21-002647,2021-03-11,2021-03-10,0001795429,director,4300.0,236.8,1018240.0
7084,ADM,0001225208-21-005260,2021-03-12,2021-03-12,0001336656,officer,5095.0,58.4,297548.0
1841666,APA,0001357400-21-000048,2021-03-12,2021-03-12,0001754868,director,4545.0,22.05,100217.25
1730168,AVGO,0001730168-21-000047,2021-03-12,2021-03-10,0001106627,director,91.0,436.84,39752.44
1754301,FOX,0001209191-21-020520,2021-03-15,2021-03-12,0001024835,officer,457177.0,42.75,19544316.75
1754301,FOX,0001209191-21-020520,2021-03-15,2021-03-12,0001024835,officer,42823.0,42.96,1839676.08
1564708,NWS,0001567619-21-006306,2021-03-15,2021-03-11,0001024835,officer,115904.0,25.75,2984528.0
1564708,NWS,0001567619-21-006306,2021-03-15,2021-03-12,0001024835,officer,384096.0,26.14,10040269.44
1051470,CCI,0001051470-21-000108,2021-03-16,2021-03-15,0001041216,director,1180.0,160.99,189968.2
40545,GE,0001231205-21-000086,2021-03-16,2021-03-12,0001179998,director,5000.0,12.5,62500.0
1047862,ED,0001047862-21-000083,2021-03-17,2021-03-15,0001837203,officer,1.12,71.28,79.83
1341439,ORCL,0001127602-21-011151,2021-03-17,2021-03-16,0001390276,director,2575.0,67.01,172550.75
1341439,ORCL,0001127602-21-011151,2021-03-17,2021-03-16,0001390276,director,2567.0,67.07,172168.69
1341439,ORCL,0001127602-21-011151,2021-03-17,2021-03-16,0001390276,director,2570.0,67.0,172190.0
1341439,ORCL,0001127602-21-011151,2021-03-17,2021-03-16,0001390276,director,2530.0,68.0,172040.0
1260221,TDG,0000919574-21-002490,2021-03-17,2021-03-15,0001234544,director,1.0,615.99,615.99
1585364,PRGO,0001585364-21-000041,2021-03-18,2021-03-17,0001491874,director,2500.0,41.29,103225.0
1058090,CMG,0001127602-21-011541,2021-03-19,2021-03-17,0001188560,director,230.0,1478.6,340078.0
1748790,AMCR,0001179110-21-003645,2021-03-22,2019-07-01,0001525504,director,80.0,11.39,911.2
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-10-14,0001525504,director,13.0,11.4,148.2
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-11-02,0001525504,director,7.0,10.8,75.6
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-12-09,0001525504,director,9.0,11.61,104.49
1748790,AMCR,0001179110-21-003645,2021-03-22,2021-01-15,0001525504,director,2.0,11.16,22.32
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-04-06,0001525504,director,240.0,8.2,1968.0
1748790,AMCR,0001179110-21-003645,2021-03-22,2019-11-04,0001525504,director,35.0,9.75,341.25
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-01-08,0001525504,director,50.0,10.44,522.0
1748790,AMCR,0001179110-21-003645,2021-03-22,2020-02-11,0001525504,director,110.0,11.01,1211.1
1063761,SPG,0001179110-21-003692,2021-03-22,2021-01-22,0001464273,director,226.0,92.44,20891.44
1063761,SPG,0001179110-21-003692,2021-03-22,2020-10-23,0001464273,director,304.0,67.58,20544.32
1063761,SPG,0001179110-21-003692,2021-03-22,2020-07-24,0001464273,director,327.0,61.66,20162.82
1063761,SPG,0001179110-21-003682,2021-03-22,2020-07-24,0001272064,director,120.0,61.66,7399.2
1063761,SPG,0001179110-21-003682,2021-03-22,2020-10-23,0001272064,director,111.0,67.58,7501.38
1063761,SPG,0001179110-21-003682,2021-03-22,2021-01-22,0001272064,director,83.0,92.44,7672.52
1063761,SPG,0001179110-21-003681,2021-03-22,2020-07-24,0001235751,director,689.0,61.66,42483.74
1063761,SPG,0001179110-21-003681,2021-03-22,2020-10-23,0001235751,director,642.0,67.58,43386.36
1063761,SPG,0001179110-21-003681,2021-03-22,2021-01-22,0001235751,director,478.0,92.44,44186.32
1063761,SPG,0001179110-21-003680,2021-03-22,2020-10-23,0001709407,director,122.0,67.58,8244.76
1063761,SPG,0001179110-21-003680,2021-03-22,2021-01-22,0001709407,director,91.0,92.44,8412.04
1063761,SPG,0001179110-21-003680,2021-03-22,2020-07-24,0001709407,director,131.0,61.66,8077.46
1063761,SPG,0001179110-21-003679,2021-03-22,2020-10-23,0001199045,director,160.0,67.58,10812.8
1063761,SPG,0001179110-21-003679,2021-03-22,2020-07-24,0001199045,director,172.0,61.66,10605.52
1063761,SPG,0001179110-21-003679,2021-03-22,2021-01-22,0001199045,director,119.0,92.44,11000.36
1063761,SPG,0001179110-21-003678,2021-03-22,2021-01-22,0001210982,director,339.0,92.44,31337.16
1063761,SPG,0001179110-21-003678,2021-03-22,2020-10-23,0001210982,director,455.0,67.58,30748.9
1063761,SPG,0001179110-21-003678,2021-03-22,2020-07-24,0001210982,director,488.0,61.66,30090.08
1063761,SPG,0001179110-21-003677,2021-03-22,2020-07-24,0001192086,director,386.0,61.66,23800.76
1063761,SPG,0001179110-21-003677,2021-03-22,2020-10-23,0001192086,director,359.0,67.58,24261.22
1063761,SPG,0001179110-21-003677,2021-03-22,2021-01-22,0001192086,director,267.0,92.44,24681.48
1063761,SPG,0001179110-21-003676,2021-03-22,2020-07-24,0001136550,director,540.0,61.66,33296.4
1063761,SPG,0001179110-21-003676,2021-03-22,2020-10-23,0001136550,director,503.0,67.58,33992.74
1063761,SPG,0001179110-21-003676,2021-03-22,2021-01-22,0001136550,director,375.0,92.44,34665.0
1063761,SPG,0001179110-21-003675,2021-03-22,2020-10-23,0001189793,director,306.0,67.58,20679.48
1063761,SPG,0001179110-21-003675,2021-03-22,2020-07-24,0001189793,director,328.0,61.66,20224.48
1063761,SPG,0001179110-21-003675,2021-03-22,2021-01-22,0001189793,director,227.0,92.44,20983.88
1063761,SPG,0001179110-21-003674,2021-03-22,2020-10-23,0001340262,director,143.0,67.58,9663.94
1063761,SPG,0001179110-21-003674,2021-03-22,2020-07-24,0001340262,director,154.0,61.66,9495.64
1063761,SPG,0001179110-21-003674,2021-03-22,2021-01-22,0001340262,director,107.0,92.44,9891.08
1051470,CCI,0001051470-21-000110,2021-03-30,2018-06-14,0001730514,director,6.0,97.87,587.22
1043277,CHRW,0001209191-21-024385,2021-04-02,2021-04-01,0001256634,director,53.02,97.84,5187.48
1318605,TSLA,0001495158-21-000003,2021-04-05,2020-08-19,0001495158,director,25.0,375.71,9392.75
1318605,TSLA,0001495158-21-000003,2021-04-05,2020-11-30,0001495158,director,10.0,567.6,5676.0
1318605,TSLA,0001495158-21-000003,2021-04-05,2020-08-18,0001495158,director,70.0,377.42,26419.4
1047862,ED,0001047862-21-000101,2021-04-07,2021-03-31,0001682978,officer,68.44,74.8,5119.31
1047862,ED,0001047862-21-000100,2021-04-07,2021-03-31,0001836542,officer,8.11,74.8,606.63
1047862,ED,0001047862-21-000099,2021-04-07,2021-03-31,0001564677,director,49.92,74.8,3734.02
1047862,ED,0001047862-21-000098,2021-04-07,2021-03-31,0001592315,officer,74.94,74.8,5605.51
1047862,ED,0001047862-21-000097,2021-04-07,2021-03-31,0001423302,officer,119.29,74.8,8922.89
1047862,ED,0001047862-21-000096,2021-04-07,2021-03-31,0001795103,officer,21.33,74.8,1595.48
1047862,ED,0001047862-21-000095,2021-04-07,2021-03-31,0001232009,officer,1.38,74.8,103.22
1047862,ED,0001047862-21-000094,2021-04-07,2021-03-31,0001796197,officer,38.51,74.8,2880.55
1047862,ED,0001047862-21-000093,2021-04-07,2021-03-31,0001837203,officer,12.25,74.8,916.3
1047862,ED,0001047862-21-000092,2021-04-07,2021-03-31,0001777893,officer,12.81,74.8,958.19
1047862,ED,0001047862-21-000090,2021-04-07,2021-03-31,0001286156,officer,151.19,74.8,11309.01
1341439,ORCL,0001127602-21-013576,2021-04-09,2017-11-28,0001120621,director,1000.0,48.99,48990.0
1711269,EVRG,0001127602-21-013722,2021-04-14,2021-04-14,0001077495,director,2269447.0,49.87,113177321.89
354950,HD,0000354950-21-000118,2021-04-16,2020-12-29,0001267117,officer,83.0,266.07,22083.81
19617,JPM,0001225208-21-006850,2021-04-19,2021-04-19,0001169896,director,660.0,153.12,101059.2
6281,ADI,0000006281-21-000159,2021-04-20,2021-03-11,0001590599,officer,2.0,151.57,303.14
6281,ADI,0000006281-21-000159,2021-04-20,2020-12-21,0001590599,officer,19.0,142.62,2709.78
1063761,SPG,0001179110-21-004615,2021-04-26,2021-04-23,0001272064,director,67.0,116.37,7796.79
1063761,SPG,0001179110-21-004614,2021-04-26,2021-04-23,0001235751,director,385.0,116.37,44802.45
1063761,SPG,0001179110-21-004613,2021-04-26,2021-04-23,0001464273,director,182.0,116.37,21179.34
1063761,SPG,0001179110-21-004612,2021-04-26,2021-04-23,0001709407,director,73.0,116.37,8495.01
1063761,SPG,0001179110-21-004611,2021-04-26,2021-04-23,0001199045,director,96.0,116.37,11171.52
1063761,SPG,0001179110-21-004610,2021-04-26,2021-04-23,0001210982,director,272.0,116.37,31652.64
1063761,SPG,0001179110-21-004609,2021-04-26,2021-04-23,0001192086,director,215.0,116.37,25019.55
1063761,SPG,0001179110-21-004608,2021-04-26,2021-04-23,0001136550,director,302.0,116.37,35143.74
1063761,SPG,0001179110-21-004607,2021-04-26,2021-04-23,0001189793,director,183.0,116.37,21295.71
1063761,SPG,0001179110-21-004606,2021-04-26,2021-04-23,0001340262,director,86.0,116.37,10007.82
1058090,CMG,0001127602-21-014515,2021-04-27,2021-04-23,0001499743,director,673.0,1485.0,999405.0
1385157,TEL,0001225208-21-007026,2021-04-27,2021-04-26,0001402861,director,118.0,135.11,15942.98
59478,LLY,0000059478-21-000124,2021-05-03,2021-04-30,0001173275,director,820.0,182.74,149846.8
59478,LLY,0000059478-21-000124,2021-05-03,2021-04-30,0001173275,director,546.0,182.99,99912.54
820313,APH,0001127602-21-015336,2021-05-04,2021-05-04,0001302675,director,20000.0,65.92,1318400.0
51644,IPG,0001545711-21-000017,2021-05-04,2021-02-25,0001068020,director,2885.0,26.0,75010.0
1024478,ROK,0001246360-21-000695,2021-05-04,2021-05-03,0001515709,officer,500.0,262.11,131055.0
18230,CAT,0000018230-21-000157,2021-05-06,2021-05-05,0001498535,director,420.0,237.86,99901.2
50863,INTC,0001127602-21-015726,2021-05-06,2021-05-04,0001580693,director,4464.0,56.0,249984.0
106535,WY,0001209191-21-030636,2021-05-06,2021-05-05,0001562404,officer,10000.0,38.56,385600.0
1047862,ED,0001047862-21-000128,2021-05-07,2021-04-30,0001423302,officer,26.86,77.41,2079.23
1047862,ED,0001047862-21-000127,2021-05-07,2021-04-30,0001796197,officer,29.88,77.41,2313.01
1047862,ED,0001047862-21-000126,2021-05-07,2021-04-30,0001795103,officer,8.61,77.41,666.5
1047862,ED,0001047862-21-000125,2021-05-07,2021-04-30,0001682978,officer,29.86,77.41,2311.46
1047862,ED,0001047862-21-000124,2021-05-07,2021-04-30,0001836542,officer,1.44,77.41,111.47
1047862,ED,0001047862-21-000123,2021-05-07,2021-04-30,0001592315,officer,29.91,77.41,2315.33
1047862,ED,0001047862-21-000122,2021-05-07,2021-04-30,0001777893,officer,4.31,77.41,333.64
1047862,ED,0001047862-21-000121,2021-05-07,2021-04-30,0001286156,officer,29.9,77.41,2314.56
1047862,ED,0001047862-21-000120,2021-05-07,2021-04-30,0001837203,officer,2.87,77.41,222.17
24741,GLW,0001127602-21-015860,2021-05-07,2021-05-05,0001487637,director,1324.0,45.3,59977.2
48039,HFC,0001209191-21-030822,2021-05-07,2021-05-07,0001207002,director,10000.0,34.69,346900.0
48039,HFC,0001209191-21-030799,2021-05-07,2021-05-07,0001319731,officer,7500.0,34.98,262350.0
718877,ATVI,0001352027-21-000035,2021-05-10,2021-05-10,0001243589,director,15000.0,95.63,1434450.0
718877,ATVI,0001352027-21-000035,2021-05-10,2021-05-06,0001243589,director,5000.0,93.42,467100.0
1136869,ZBH,0001062993-21-004308,2021-05-10,2021-05-06,0001142083,director,1000.0,171.58,171580.0
1755672,CTVA,0001209191-21-031782,2021-05-11,2021-05-10,0001775220,officer,2600.0,49.67,129142.0
1130310,CNP,0001209191-21-031951,2021-05-12,2021-05-11,0001661849,officer,10000.0,24.06,240600.0
48039,HFC,0001209191-21-032023,2021-05-12,2021-05-11,0001712797,officer,3000.0,34.74,104220.0
319201,KLAC,0001628280-21-010004,2021-05-12,2021-05-11,0001493191,director,377.0,301.03,113488.31
1130310,CNP,0001209191-21-032433,2021-05-13,2021-05-13,0001198405,officer,50000.0,23.58,1179000.0
718877,ATVI,0001352027-21-000039,2021-05-14,2021-05-12,0001243589,director,2000.0,93.86,187720.0
24741,GLW,0001127602-21-016803,2021-05-14,2021-05-12,0001487637,director,1385.0,43.29,59956.65
1359841,HBI,0001359841-21-000123,2021-05-14,2021-05-13,0001842473,officer,13675.0,18.76,256543.0
1359841,HBI,0001359841-21-000122,2021-05-14,2021-05-13,0001202864,director,5000.0,19.17,95850.0
1043604,JNPR,0001043604-21-000091,2021-05-14,2020-03-23,0001770310,director,18.59,17.59,327.0
1043604,JNPR,0001043604-21-000091,2021-05-14,2019-12-23,0001770310,director,12.63,24.39,308.05
1043604,JNPR,0001043604-21-000091,2021-05-14,2019-09-25,0001770310,director,8.84,24.26,214.46
1043604,JNPR,0001043604-21-000091,2021-05-14,2020-06-22,0001770310,director,14.24,23.22,330.65
1043604,JNPR,0001043604-21-000091,2021-05-14,2020-09-22,0001770310,director,14.47,23.05,333.53
1043604,JNPR,0001043604-21-000091,2021-05-14,2020-12-22,0001770310,director,14.94,22.52,336.45
1043604,JNPR,0001043604-21-000091,2021-05-14,2021-03-22,0001770310,director,13.6,24.96,339.46
1051470,CCI,0001051470-21-000136,2021-05-17,2021-05-14,0001834017,director,310.0,181.53,56274.3
1755672,CTVA,0001209191-21-033011,2021-05-17,2021-05-13,0001839284,officer,3290.0,45.57,149925.3
51253,IFF,0001225208-21-008221,2021-05-17,2021-05-14,0001049959,director,1000.0,140.39,140390.0
1043277,CHRW,0001209191-21-033518,2021-05-18,2021-05-14,0001341253,director,1000.0,99.6,99600.0
24741,GLW,0001127602-21-017396,2021-05-19,2021-05-19,0001487637,director,1399.0,42.89,60003.11
945841,POOL,0000945841-21-000103,2021-05-20,2021-05-19,0001693782,officer,465.0,429.3,199624.5
1060391,RSG,0001209191-21-034568,2021-05-20,2021-05-19,0001692053,director,100.0,107.76,10776.0
109198,TJX,0001209191-21-034475,2021-05-20,2021-04-26,0001478037,director,6.0,68.99,413.94
109198,TJX,0001209191-21-034475,2021-05-20,2020-11-25,0001478037,director,123.0,63.22,7776.06
109198,TJX,0001209191-21-034475,2021-05-20,2019-08-22,0001478037,director,32.0,54.02,1728.64
109198,TJX,0001209191-21-034475,2021-05-20,2019-08-23,0001478037,director,35.0,54.04,1891.4
109198,TJX,0001209191-21-034475,2021-05-20,2021-02-19,0001478037,director,76.0,68.25,5187.0
783325,WEC,0000107815-21-000168,2021-05-20,2021-05-18,0001835993,director,525.0,95.09,49922.25
27904,DAL,0001683168-21-002177,2021-05-21,2021-05-19,0001432864,director,500.0,46.08,23040.0
1123360,GPN,0001127602-21-017787,2021-05-21,2021-05-21,0001204987,director,500.0,196.9,98450.0
732717,T,0001127602-21-017803,2021-05-21,2021-05-19,0001240292,officer,3114.0,28.81,89714.34
732717,T,0001127602-21-017803,2021-05-21,2021-05-19,0001240292,officer,31500.0,28.81,907515.0
732717,T,0001127602-21-017801,2021-05-21,2021-05-20,0001423061,officer,99.0,29.6,2930.4
732717,T,0001127602-21-017801,2021-05-21,2021-05-20,0001423061,officer,16762.0,29.6,496155.2
732717,T,0001127602-21-017801,2021-05-21,2021-05-20,0001423061,officer,59.0,29.59,1745.81
732717,T,0001127602-21-017801,2021-05-21,2021-05-19,0001423061,officer,3036.0,29.06,88226.16
732717,T,0001127602-21-017801,2021-05-21,2021-05-19,0001423061,officer,20.0,29.05,581.0
1792044,VTRS,0000899243-21-020393,2021-05-21,2021-05-21,0001174477,director,500.0,15.45,7725.0
1792044,VTRS,0000899243-21-020393,2021-05-21,2021-05-19,0001174477,director,1500.0,15.79,23685.0
732717,T,0001127602-21-017873,2021-05-24,2021-05-18,0001248260,director,100000.0,29.8,2980000.0
1437107,DISCK,0001437107-21-000103,2021-05-25,2021-05-24,0001694392,officer,25000.0,29.09,727250.0
1111711,NI,0001127602-21-018103,2021-05-26,2021-05-25,0001544184,director,4800.0,25.38,121824.0
1111711,NI,0001127602-21-018103,2021-05-26,2021-05-26,0001544184,director,200.0,25.37,5074.0
1111711,NI,0001127602-21-018103,2021-05-26,2021-05-25,0001544184,director,200.0,25.33,5066.0
1111711,NI,0001127602-21-018103,2021-05-26,2021-05-26,0001544184,director,4800.0,25.37,121776.0
764180,MO,0000764180-21-000088,2021-05-27,2021-05-26,0001575385,director,2000.0,49.59,99180.0
1413447,NXPI,0001413447-21-000048,2021-05-27,2020-10-06,0001782082,director,2.12,132.98,281.92
52988,J,0001209191-21-036420,2021-05-28,2021-05-26,0001483410,director,10000.0,140.22,1402200.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,98.96,9896.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,99.08,9908.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,98.96,9896.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,98.98,9898.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,600.0,98.99,59394.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,300.0,99.0,29700.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,99.01,9901.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,600.0,99.01,59406.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,99.02,9902.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,700.0,99.02,69314.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,800.0,99.03,79224.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,200.0,99.04,19808.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,900.0,99.04,89136.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,99.05,9905.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,200.0,99.05,19810.0
935703,DLTR,0001127602-21-018745,2021-06-02,2021-06-01,0001219898,director,100.0,99.08,9908.0
702165,NSC,0001225208-21-008751,2021-06-02,2021-06-01,0001368278,director,2350.0,282.69,664321.5
315189,DE,0000315189-21-000022,2021-06-03,2021-06-02,0001760658,director,275.0,359.61,98892.75
935703,DLTR,0001127602-21-019007,2021-06-03,2021-06-02,0001339077,director,354.0,98.41,34837.14
935703,DLTR,0001127602-21-019007,2021-06-03,2021-06-02,0001339077,director,188.0,98.38,18495.44
935703,DLTR,0001127602-21-019007,2021-06-03,2021-06-02,0001339077,director,200.0,98.44,19688.0
935703,DLTR,0001127602-21-019007,2021-06-03,2021-06-02,0001339077,director,258.0,98.45,25400.1
1047862,ED,0001047862-21-000160,2021-06-03,2021-05-31,0001682978,officer,29.92,77.24,2311.02
1047862,ED,0001047862-21-000159,2021-06-03,2021-05-31,0001423302,officer,26.91,77.24,2078.53
1047862,ED,0001047862-21-000158,2021-06-03,2021-05-31,0001795103,officer,8.63,77.24,666.58
1047862,ED,0001047862-21-000157,2021-06-03,2021-05-31,0001837203,officer,2.88,77.24,222.45
1047862,ED,0001047862-21-000156,2021-06-03,2021-05-31,0001836542,officer,1.44,77.24,111.23
1047862,ED,0001047862-21-000155,2021-06-03,2021-05-31,0001286156,officer,29.97,77.24,2314.88
1047862,ED,0001047862-21-000154,2021-06-03,2021-05-31,0001796197,officer,29.95,77.24,2313.34
1047862,ED,0001047862-21-000153,2021-06-03,2021-05-31,0001592315,officer,29.98,77.24,2315.66
1047862,ED,0001047862-21-000152,2021-06-03,2021-05-31,0001777893,officer,4.32,77.24,333.68
4977,AFL,0000004977-21-000102,2021-06-04,2021-06-03,0001739876,director,50.0,57.34,2867.0
1688568,DXC,0001688568-21-000039,2021-06-04,2021-06-02,0001106627,director,1258.0,39.73,49980.34
1688568,DXC,0001688568-21-000039,2021-06-04,2021-06-02,0001106627,director,1258.0,39.73,49980.34
1688568,DXC,0001688568-21-000039,2021-06-04,2021-06-02,0001106627,director,1.0,39.75,39.75
24741,GLW,0001127602-21-019248,2021-06-04,2021-06-03,0001487637,director,1410.0,42.5,59925.0
84839,ROL,0001171200-21-000254,2021-06-08,2021-06-07,0001641284,officer,2.0,32.74,65.48
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-26,0001558300,director,5.0,95.8,479.0
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-30,0001558300,director,5.0,96.39,481.95
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-28,0001558300,director,15.0,94.66,1419.9
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-26,0001558300,director,15.0,95.8,1437.0
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-27,0001558300,director,15.0,94.98,1424.7
783325,WEC,0000107815-21-000192,2021-06-08,2021-04-26,0001558300,director,15.0,95.8,1437.0
766421,ALK,0001246360-21-000804,2021-06-09,2021-06-08,0001174961,director,1200.0,66.26,79512.0
935703,DLTR,0001127602-21-019617,2021-06-10,2021-06-09,0001191210,director,2500.0,99.16,247900.0
1688568,DXC,0001688568-21-000041,2021-06-11,2021-06-11,0001106627,director,1820.0,41.2,74984.0
882835,ROP,0001209191-21-039792,2021-06-11,2021-06-10,0001198092,director,2000.0,453.25,906500.0
24741,GLW,0001127602-21-019782,2021-06-14,2021-06-14,0001487637,director,1420.0,42.14,59838.8
1047862,ED,0001047862-21-000171,2021-06-16,2021-06-15,0001837203,officer,1.04,77.74,80.85
1158449,AAP,0001158449-21-000144,2021-06-21,2021-06-16,0001756088,director,400.0,197.8,79120.0
719739,SIVB,0001562180-21-004468,2021-06-24,2021-06-22,0001371494,director,500.0,553.94,276970.0
719739,SIVB,0001562180-21-004611,2021-07-01,2021-06-29,0001371494,director,500.0,564.55,282275.0
1043277,CHRW,0001209191-21-044750,2021-07-02,2021-07-01,0001256634,director,55.24,94.4,5214.66
1047862,ED,0001047862-21-000190,2021-07-07,2021-06-30,0001682978,officer,72.98,71.72,5234.13
1047862,ED,0001047862-21-000189,2021-07-07,2021-06-30,0001232009,officer,1.45,71.72,103.99
1047862,ED,0001047862-21-000188,2021-07-07,2021-06-30,0001423302,officer,126.55,71.72,9076.17
1047862,ED,0001047862-21-000187,2021-07-07,2021-06-30,0001795103,officer,22.72,71.72,1629.48
1047862,ED,0001047862-21-000186,2021-07-07,2021-06-30,0001837203,officer,13.0,71.72,932.36
1047862,ED,0001047862-21-000184,2021-07-07,2021-06-30,0001836542,officer,8.59,71.72,616.07
1047862,ED,0001047862-21-000183,2021-07-07,2021-06-30,0001286156,officer,160.28,71.72,11495.28
1047862,ED,0001047862-21-000182,2021-07-07,2021-06-30,0001796197,officer,41.41,71.72,2969.93
1047862,ED,0001047862-21-000181,2021-07-07,2021-06-30,0001592315,officer,79.84,71.72,5726.12
1047862,ED,0001047862-21-000180,2021-07-07,2021-06-30,0001777893,officer,13.62,71.72,976.83
719739,SIVB,0001562180-21-004843,2021-07-08,2021-07-06,0001371494,director,500.0,563.04,281520.0
719739,SIVB,0001562180-21-004947,2021-07-15,2021-07-13,0001371494,director,500.0,588.02,294010.0
23217,CAG,0001209191-21-046843,2021-07-16,2021-07-15,0001139497,director,10000.0,34.14,341400.0
27904,DAL,0001683168-21-003044,2021-07-21,2021-07-19,0001505989,director,3000.0,38.25,114750.0
